iso3,month,year,funding_usd,need_score,inform_risk_score,displaced_monthly,max_severity,lack_coping_capacity,optimal_alloc_usd,shock_flag,allocation_delta_usd,over_under
CRI,2020-01-01,2020,666473.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-266204.67,over_allocated
CRI,2020-02-01,2020,2237787.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-1837518.67,over_allocated
CRI,2020-03-01,2020,1142682.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-742413.67,over_allocated
CRI,2020-04-01,2020,8375800.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-7975531.67,over_allocated
CRI,2020-05-01,2020,3325407.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-2925138.67,over_allocated
CRI,2020-06-01,2020,12573431.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-12173162.67,over_allocated
CRI,2020-07-01,2020,8106077.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-7705808.67,over_allocated
CRI,2020-08-01,2020,0.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,400268.33,under_allocated
CRI,2020-09-01,2020,23675.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,376593.33,under_allocated
CRI,2020-10-01,2020,1680000.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,-1279731.67,over_allocated
CRI,2020-11-01,2020,2285097.0,0.125036,2.9,2500.0,0.3302,2.2,400268.33,0,-1884828.67,over_allocated
CRI,2020-12-01,2020,0.0,0.077229,2.9,2500.0,0.0,2.2,400268.33,0,400268.33,under_allocated
CUB,2020-01-01,2020,706803.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,-306534.67,over_allocated
CUB,2020-02-01,2020,0.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-03-01,2020,0.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-04-01,2020,2613.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,397655.33,under_allocated
CUB,2020-05-01,2020,0.0,0.178898,3.3,19.33,0.2691,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-06-01,2020,1850403.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,-1450134.67,over_allocated
CUB,2020-07-01,2020,0.0,0.189099,3.3,19.33,0.2027,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-08-01,2020,0.0,0.160299,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-09-01,2020,0.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-10-01,2020,1623542.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,-1223273.67,over_allocated
CUB,2020-11-01,2020,0.0,0.15487,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
CUB,2020-12-01,2020,0.0,0.139937,3.3,19.33,0.0,3.8,400268.33,0,400268.33,under_allocated
DOM,2020-01-01,2020,666473.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-266204.67,over_allocated
DOM,2020-02-01,2020,2392414.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-1992145.67,over_allocated
DOM,2020-03-01,2020,1207835.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-807566.67,over_allocated
DOM,2020-04-01,2020,8241828.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-7841559.67,over_allocated
DOM,2020-05-01,2020,3578488.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-3178219.67,over_allocated
DOM,2020-06-01,2020,13001526.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-12601257.67,over_allocated
DOM,2020-07-01,2020,7511277.0,0.45133,4.2,9504.0,0.3513,5.0,16811269.94,0,9299992.94,under_allocated
DOM,2020-08-01,2020,295372.0,0.453357,4.2,9504.0,0.4028,5.0,100067083.0,0,99771711.0,under_allocated
DOM,2020-09-01,2020,116166.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,284102.33,under_allocated
DOM,2020-10-01,2020,0.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,400268.33,under_allocated
DOM,2020-11-01,2020,3160347.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-2760078.67,over_allocated
DOM,2020-12-01,2020,1124407.0,0.382826,4.2,9504.0,0.0,5.0,400268.33,0,-724138.67,over_allocated
GTM,2020-01-01,2020,0.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,400268.33,under_allocated
GTM,2020-02-01,2020,0.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,400268.33,under_allocated
GTM,2020-03-01,2020,1049997.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,-649728.67,over_allocated
GTM,2020-04-01,2020,4294924.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,-3894655.67,over_allocated
GTM,2020-05-01,2020,300000.0,0.356472,5.0,102.17,0.4819,5.0,400268.33,0,100268.33,under_allocated
GTM,2020-06-01,2020,1155624.0,0.334894,5.0,102.17,0.271,5.0,400268.33,0,-755355.67,over_allocated
GTM,2020-07-01,2020,1800000.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,-1399731.67,over_allocated
GTM,2020-08-01,2020,0.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,400268.33,under_allocated
GTM,2020-09-01,2020,0.0,0.304345,5.0,102.17,0.0,5.0,400268.33,0,400268.33,under_allocated
GTM,2020-10-01,2020,0.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,400268.33,under_allocated
GTM,2020-11-01,2020,1439607.0,0.411062,5.0,102.17,0.8027,5.0,1200805.0,1,-238802.0,over_allocated
GTM,2020-12-01,2020,2522190.0,0.286702,5.0,102.17,0.0,5.0,400268.33,0,-2121921.67,over_allocated
GUY,2020-01-01,2020,666473.0,0.257377,3.9,1942.0,0.0,5.0,400268.33,0,-266204.67,over_allocated
GUY,2020-02-01,2020,2237787.0,0.257377,3.9,1942.0,0.0,5.0,400268.33,0,-1837518.67,over_allocated
GUY,2020-03-01,2020,1142682.0,0.257377,3.9,1942.0,0.0,5.0,400268.33,0,-742413.67,over_allocated
GUY,2020-04-01,2020,8288088.0,0.257377,3.9,1942.0,0.0,5.0,400268.33,0,-7887819.67,over_allocated
GUY,2020-05-01,2020,3224564.0,0.257377,3.9,1942.0,0.0,5.0,400268.33,0,-2824295.67,over_allocated
