iso3,year,month,source_country,source_org,dest_org,sector,amount_usd,is_cerf,is_echo,country_role
DOM,2023,6,Saudi Arabia,"Saudi Arabia (Kingdom of), Government of","Dominican Republic, Government of",Multi-sector,250000,False,False,tier1
DOM,2023,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,156053,False,False,tier1
DOM,2023,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Labour Organization,Early Recovery,118653,False,False,tier1
DOM,2023,6,Multilateral,United States Department of State,United Nations High Commissioner for Refugees,Protection,100000,False,False,tier1
DOM,2023,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Education,97065,False,True,tier1
DOM,2023,6,United States,"United States of America, Government of",International Organization for Migration,Protection,82623,False,False,tier1
DOM,2023,6,Spain,"Spain, Government of",International Organization for Migration,Emergency Shelter and NFI,48143,False,False,tier1
DOM,2023,6,Canada,"Canada, Government of",International Federation of Red Cross and Red Crescent Societies,Multi-sector,29828,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Early Recovery,313558,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Protection,186539,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Coordination and support services,186133,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Multipurpose Cash,102636,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Emergency Shelter and NFI,79698,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Health,73286,False,False,tier1
DOM,2023,7,United States,United States Department of State,International Organization for Migration,Food Security,46150,False,False,tier1
DOM,2023,8,United States,United States Department of State,International Organization for Migration,Unearmarked,755339,False,False,tier1
DOM,2023,8,Saudi Arabia,"Saudi Arabia (Kingdom of), Government of",King Salman Humanitarian Aid and Relief Center,Health,30667,False,False,tier1
DOM,2023,9,United States,United States Department of State,United Nations High Commissioner for Refugees,Multi-sector,1100000,False,False,tier1
DOM,2023,9,United States,United States Department of State,United Nations Children's Fund,Water Sanitation Hygiene,978000,False,False,tier1
DOM,2023,9,United States,United States Department of State,International Organization for Migration,Unearmarked,626269,False,False,tier1
DOM,2023,9,United States,"United States of America, Government of",CitiHope International,Food Security,258658,False,False,tier1
DOM,2023,9,United States,"United States of America, Government of",Batey Relief Alliance,Food Security,198856,False,False,tier1
DOM,2023,9,United States,United States Department of State,United Nations Children's Fund,Multipurpose Cash,57226,False,False,tier1
DOM,2023,9,United States,United States Department of State,United Nations Children's Fund,Nutrition,18312,False,False,tier1
DOM,2023,9,United States,United States Department of State,United Nations Children's Fund,Health,16596,False,False,tier1
DOM,2023,11,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Unearmarked,2086020,False,False,tier1
DOM,2023,11,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Early Recovery,159045,False,False,tier1
DOM,2023,12,United States,"United States of America, Government of",International Organization for Migration,Multi-sector,755339,False,False,tier1
DOM,2024,3,United Kingdom,"United Kingdom, Government of",Food and Agriculture Organization of the United Nations,Agriculture,251233,False,False,tier1
DOM,2024,4,Multilateral,Multi-donor flexible humanitarian contribution (UNICEF Global Humanitarian Thematic),United Nations Children's Fund,Protection - Child Protection,55556,False,False,tier1
DOM,2024,4,Multilateral,Multi-donor flexible humanitarian contribution (UNICEF Global Humanitarian Thematic),United Nations Children's Fund,Nutrition,44444,False,False,tier1
DOM,2024,5,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,World Food Programme,Food Security,320738,False,True,tier1
DOM,2024,5,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Protection - Child Protection,177384,False,True,tier1
DOM,2024,6,United States,United States Department of State,United Nations Children's Fund,Protection - Child Protection,1778400,False,False,tier1
DOM,2024,6,Sweden,"Sweden, Government of",International Labour Organization,Early Recovery,1107656,False,False,tier1
DOM,2024,6,Norway,"Norway, Government of",Norwegian Refugee Council,Coordination and support services,486268,False,False,tier1
DOM,2024,6,Canada,"Canada, Government of",International Organization for Migration,Unearmarked,86769,False,False,tier1
DOM,2024,6,United States,United States Department of State,United Nations Population Fund,Health,67500,False,False,tier1
DOM,2024,6,United States,United States Department of State,United Nations Population Fund,Protection - Gender-Based Violence,67500,False,False,tier1
DOM,2024,6,Dominican Republic,"Dominican Republic, Government of",World Food Programme,Food Security,56664,False,False,tier1
DOM,2024,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,42375,False,False,tier1
DOM,2024,8,United States,United States Department of State,International Organization for Migration,Unearmarked,1878109,False,False,tier1
DOM,2024,8,Sweden,"Sweden, Government of",International Organization for Migration,Unearmarked,926183,False,False,tier1
DOM,2024,8,United States,United States Department of State,United Nations Children's Fund,Multi-sector,250000,False,False,tier1
DOM,2024,8,Italy,"Italy, Government of",International Organization for Migration,Unearmarked,198198,False,False,tier1
DOM,2024,9,United States,United States Department of State,International Organization for Migration,Multi-sector,755570,False,False,tier1
DOM,2024,11,United States,United States Department of State,United Nations High Commissioner for Refugees,Multi-sector,4390000,False,False,tier1
DOM,2024,11,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection,100000,False,False,tier1
GTM,2019,3,Multilateral,United States Fund for UNICEF,United Nations Children's Fund,Unearmarked,140809,False,False,tier1
GTM,2019,4,Sweden,"Sweden, Government of",Food and Agriculture Organization of the United Nations,Agriculture,400000,False,False,tier1
GTM,2019,6,Multilateral,United Nations Population Fund,United Nations Population Fund,Unearmarked,40800,False,False,tier1
GTM,2019,7,Multilateral,Central Emergency Response Fund,World Food Programme,Food Security,711228,True,False,tier1
GTM,2019,7,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Health,604711,True,False,tier1
GTM,2019,7,Multilateral,Central Emergency Response Fund,World Health Organization,Health,370629,True,False,tier1
GTM,2019,7,Multilateral,Central Emergency Response Fund,Food and Agriculture Organization of the United Nations,Food Security,300031,True,False,tier1
GTM,2019,11,Switzerland,"Switzerland, Government of",UN Economic Commission for Latin America,Coordination and support services,462050,False,False,tier1
GTM,2020,3,Multilateral,Central Emergency Response Fund,Food and Agriculture Organization of the United Nations,Food Security,600000,True,False,tier1
GTM,2020,3,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Water Sanitation Hygiene,250000,True,False,tier1
GTM,2020,3,Multilateral,Central Emergency Response Fund,United Nations Population Fund,Health,199997,True,False,tier1
GTM,2020,4,Multilateral,Central Emergency Response Fund,World Food Programme,Food Security,1998787,True,False,tier1
GTM,2020,4,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Nutrition,996545,True,False,tier1
GTM,2020,4,Multilateral,Central Emergency Response Fund,World Health Organization,Health,798270,True,False,tier1
GTM,2020,4,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Multi-sector,343358,False,False,tier1
GTM,2020,4,Multilateral,Central Emergency Response Fund,UN Women,Protection,150078,True,False,tier1
GTM,2020,4,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Nutrition,7886,False,False,tier1
GTM,2020,5,Multilateral,UN COVID-19 Response and Recovery Fund,United Nations Children's Fund,COVID-19,250000,False,False,tier1
GTM,2020,5,Multilateral,UN COVID-19 Response and Recovery Fund,United Nations Population Fund,Unearmarked,50000,False,False,tier1
GTM,2020,6,Canada,"Canada, Government of",World Food Programme,Food Security,1155624,False,False,tier1
GTM,2020,7,United States,"United States of America, Government of",Project Concern International,COVID-19,1800000,False,False,tier1
GTM,2020,11,United States,"United States of America, Government of",United Nations Children's Fund,Unearmarked,838962,False,False,tier1
GTM,2020,11,Multilateral,COVID-19 Humanitarian Thematic Fund,United Nations Children's Fund,Unearmarked,241250,False,False,tier1
GTM,2020,11,Canada,"Canada, Government of",Plan International,Multi-sector,233884,False,False,tier1
GTM,2020,11,Multilateral,UN COVID-19 Response and Recovery Fund,United Nations Children's Fund,Unearmarked,125511,False,False,tier1
GTM,2020,12,Multilateral,Central Emergency Response Fund,World Food Programme,Food Security,1150000,True,False,tier1
GTM,2020,12,Multilateral,Central Emergency Response Fund,World Health Organization,Health,600000,True,False,tier1
GTM,2020,12,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Nutrition,386095,True,False,tier1
GTM,2020,12,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Water Sanitation Hygiene,386095,True,False,tier1
GTM,2021,1,Japan,"Japan, Government of",United Nations Children's Fund,Education,2200000,False,False,tier1
GTM,2021,1,Canada,"Canada, Government of",World Food Programme,Multi-sector,1588562,False,False,tier1
