year,ISO3,total_refugees_in,total_asylum_seekers_in,total_displaced_in,total_idps,n_origin_countries,total_refugees_out,total_asylum_seekers_out,total_displaced_out,n_destination_countries,net_displacement_pressure,month,year_month,monthly_displaced_in_baseline,monthly_displaced_out_baseline,monthly_pressure_baseline,displacement_source,country_role
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,1,2024-01,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,2,2024-02,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,3,2024-03,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,4,2024-04,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,5,2024-05,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,6,2024-06,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,7,2024-07,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,8,2024-08,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,9,2024-09,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,10,2024-10,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,11,2024-11,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2024,CRI,31632.0,217889.0,249521.0,0.0,75.0,316,2381,2697,16,252218.0,12,2024-12,20793.42,224.75,21018.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,1,2019-01,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,2,2019-02,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,3,2019-03,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,4,2019-04,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,5,2019-05,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,6,2019-06,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,7,2019-07,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,8,2019-08,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,9,2019-09,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,10,2019-10,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,11,2019-11,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2019,CUB,233.0,32.0,265.0,0.0,10.0,6625,55944,62569,55,62834.0,12,2019-12,22.08,5214.08,5236.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,1,2020-01,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,2,2020-02,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,3,2020-03,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,4,2020-04,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,5,2020-05,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,6,2020-06,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,7,2020-07,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,8,2020-08,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,9,2020-09,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,10,2020-10,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,11,2020-11,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2020,CUB,222.0,10.0,232.0,0.0,9.0,8912,62234,71146,49,71378.0,12,2020-12,19.33,5928.83,5948.17,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,1,2021-01,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,2,2021-02,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,3,2021-03,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,4,2021-04,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,5,2021-05,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,6,2021-06,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,7,2021-07,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,8,2021-08,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,9,2021-09,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,10,2021-10,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,11,2021-11,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2021,CUB,199.0,14.0,213.0,0.0,10.0,11534,71590,83124,58,83337.0,12,2021-12,17.75,6927.0,6944.75,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,1,2022-01,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,2,2022-02,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,3,2022-03,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,4,2022-04,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,5,2022-05,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,6,2022-06,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,7,2022-07,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,8,2022-08,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,9,2022-09,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,10,2022-10,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,11,2022-11,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2022,CUB,174.0,8.0,182.0,0.0,8.0,14676,240994,255670,58,255852.0,12,2022-12,15.17,21305.83,21321.0,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,1,2023-01,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,2,2023-02,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,3,2023-03,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,4,2023-04,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,5,2023-05,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,6,2023-06,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,7,2023-07,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,8,2023-08,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,9,2023-09,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,10,2023-10,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,11,2023-11,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2023,CUB,136.0,25.0,161.0,0.0,13.0,18560,329692,348252,60,348413.0,12,2023-12,13.42,29021.0,29034.42,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,1,2024-01,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,2,2024-02,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,3,2024-03,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,4,2024-04,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,5,2024-05,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,6,2024-06,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,7,2024-07,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,8,2024-08,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,9,2024-09,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,10,2024-10,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,11,2024-11,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2024,CUB,130.0,41.0,171.0,0.0,12.0,23865,344138,368003,58,368174.0,12,2024-12,14.25,30666.92,30681.17,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,1,2019-01,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,2,2019-02,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,3,2019-03,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,4,2019-04,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,5,2019-05,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,6,2019-06,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,7,2019-07,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,8,2019-08,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,9,2019-09,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,10,2019-10,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,11,2019-11,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2019,DOM,164.0,561.0,725.0,0.0,9.0,546,4038,4584,23,5309.0,12,2019-12,60.42,382.0,442.42,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,1,2020-01,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,2,2020-02,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,3,2020-03,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,4,2020-04,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,5,2020-05,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,6,2020-06,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,7,2020-07,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,8,2020-08,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,9,2020-09,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,10,2020-10,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,11,2020-11,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2020,DOM,162.0,625.0,787.0,0.0,8.0,550,4244,4794,21,5581.0,12,2020-12,65.58,399.5,465.08,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,1,2021-01,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,2,2021-02,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,3,2021-03,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,4,2021-04,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,5,2021-05,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,6,2021-06,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,7,2021-07,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,8,2021-08,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,9,2021-09,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,10,2021-10,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,11,2021-11,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2021,DOM,162.0,642.0,804.0,0.0,8.0,635,4642,5277,21,6081.0,12,2021-12,67.0,439.75,506.75,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,1,2022-01,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,2,2022-02,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,3,2022-03,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,4,2022-04,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,5,2022-05,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,6,2022-06,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,7,2022-07,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,8,2022-08,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,9,2022-09,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,10,2022-10,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,11,2022-11,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2022,DOM,546.0,2175.0,2721.0,0.0,13.0,719,6996,7715,26,10436.0,12,2022-12,226.75,642.92,869.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,1,2023-01,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,2,2023-02,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,3,2023-03,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,4,2023-04,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,5,2023-05,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,6,2023-06,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,7,2023-07,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,8,2023-08,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,9,2023-09,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,10,2023-10,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,11,2023-11,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2023,DOM,778.0,4185.0,4963.0,0.0,15.0,886,10791,11677,31,16640.0,12,2023-12,413.58,973.08,1386.67,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,1,2024-01,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,2,2024-02,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,3,2024-03,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,4,2024-04,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,5,2024-05,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,6,2024-06,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,7,2024-07,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,8,2024-08,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,9,2024-09,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,10,2024-10,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,11,2024-11,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2024,DOM,18.0,986.0,1004.0,0.0,14.0,1080,15821,16901,24,17905.0,12,2024-12,83.67,1408.42,1492.08,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,1,2019-01,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,2,2019-02,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,3,2019-03,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,4,2019-04,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,5,2019-05,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,6,2019-06,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,7,2019-07,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,8,2019-08,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,9,2019-09,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,10,2019-10,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,11,2019-11,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2019,GTM,408.0,631.0,1039.0,0.0,10.0,22770,119521,142291,23,143330.0,12,2019-12,86.58,11857.58,11944.17,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,1,2020-01,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,2,2020-02,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,3,2020-03,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,4,2020-04,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,5,2020-05,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
