iso3,flow_id,source_org,source_country,dest_org,dest_country,description,sector,amount_usd,funding_status,boundary,dest_usage_year,flow_date
COL,245311,"United States of America, Government of",United States,Save the Children,Colombia,Provision of an integrated package of livelihoods and child-centered protection services to vulnerable Venezuelan migrants and Colombian girls and boys,Protection,0,paid,incoming,2022,2021-09-09
COL,245313,"United States of America, Government of",United States,Save the Children,Colombia,Provision of an integrated package of livelihoods and child-centered protection services to vulnerable Venezuelan migrants and Colombian girls and boys,Protection - Child Protection,2323771,paid,incoming,2022,2021-09-09
COL,245436,"Luxembourg, Government of",Luxembourg,Fondation Caritas Luxembourg,Colombia,Réponse de solidarité aux flux migratoires mixtes dans la région d'Antioquia,Water Sanitation Hygiene,56754,commitment,incoming,2022,2021-12-23
COL,245877,Astrid Lindgren Company,,Save the Children,Colombia,A piloting of the Protection and Empowerment Curriculum to support adolescent girls affected by migration and displacement in the departments of La Guajira (city of Maicao) and Valle del Cauca (city of Cali) in Colombia. SC Colombia will be incorporating the activities of the pilot into an existing ,,87,paid,incoming,2021,2021-07-01
COL,245879,Astrid Lindgren Company,,Save the Children,Colombia,A piloting of the Protection and Empowerment Curriculum to support adolescent girls affected by migration and displacement in the departments of La Guajira (city of Maicao) and Valle del Cauca (city of Cali) in Colombia. SC Colombia will be incorporating the activities of the pilot into an existing ,Protection - Child Protection,44309,paid,incoming,2022,2021-07-01
COL,245883,Private (individuals & organizations),Norway,Save the Children,Colombia,Una intervención integral para incrementar la prevención de embarazos no deseados y el acceso a servicios de aborto seguro.,Health,1,paid,incoming,2021,2021-11-01
COL,245987,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"Small-Project Credit Line through SCPO Bogota , Multi-year, 2021/2024, total amount CHF 1,000,000  (7F-01683.14)",,0,commitment,incoming,2024,2021-11-01
COL,245989,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,Conflict prevention,Protection,61252,paid,incoming,2022,2021-11-01
COL,246005,"Switzerland, Government of",Switzerland,United Nations Development Programme,Colombia,"UN Multi-Partner Trust Fund for Peacebuilding. Multi-year, 2021/2022, total amount CHF 1,400,000  (7F-09499.02)",,1,commitment,incoming,2022,2021-11-01
COL,246007,"Switzerland, Government of",Switzerland,United Nations Development Programme,Colombia,"UN Multi-Partner Trust Fund for Peacebuilding. Multi-year, 2021/2022. 2022 total amount CHF 200,000  (7F-09499.02)",,218579,paid,incoming,2022,2021-11-01
COL,246065,"Switzerland, Government of",Switzerland,Colombian Red Cross Society,Colombia,"Protection, access and security . Multiyear 2021/2023, total amount CHF 350,000  (7F-10343.02)",,1,commitment,incoming,2021,2021-11-01
COL,246067,"Switzerland, Government of",Switzerland,Colombian Red Cross Society,Colombia,"Protection, access and security . Multiyear 2021/2023. 2022 total amount CHF 160,000  (7F-10343.02)",Early Recovery,219777,paid,incoming,2022,2021-11-01
COL,246114,"Switzerland, Government of",Switzerland,Swiss Development Cooperation/Swiss Humanitarian Aid,Colombia,"WASH, Water supply	(Z7FH14800027)",Water Sanitation Hygiene,60301,paid,incoming,2022,2021-11-01
COL,246254,"United States of America, Government of",United States,Miyamoto International,Colombia,Colombia/ER4: Risk Management Policy and Practice (USAID/BHA),,750000,commitment,incoming,2022,2021-11-21
COL,246407,"Norway, Government of",Norway,Norwegian Refugee Council,Colombia,Humanitarian response in Colombia (QZA-20/0048-15),,82316,paid,incoming,2022,2021-12-01
COL,246672,"Italy, Government of",Italy,United Nations High Commissioner for Refugees,Colombia,"Emergency intervention to ensure access to health services and psychosocial support as well as providing socio-economic and local integration opportunities to vulnerable refugees and migrants from Venezuela, Colombian returnees, and host communities, particularly focused on women and youth",Protection,1141553,paid,incoming,2022,2022-01-28
COL,246733,"Canada, Government of",Canada,Médecins Sans Frontières,Colombia,Health humanitarian response in Colombia,Health,860720,paid,incoming,2022,2021-01-19
COL,246869,"Switzerland, Government of",Switzerland,United Nations High Commissioner for Refugees,Colombia,"Secondment: UNHCR, Regional Environmental and Climate Action Advisor (Z7H314300106)",,120518,paid,incoming,2022,2022-02-10
COL,247326,"Switzerland, Government of",Switzerland,Office for the Coordination of Humanitarian Affairs,Colombia,"Colombia - OCHA Office   [OCT 10279];[7F-08764.25, 81072527]",Coordination and support services,269397,paid,incoming,2022,2022-03-14
COL,247495,"Canada, Government of",Canada,Office for the Coordination of Humanitarian Affairs,Colombia,Colombia - OCHA Office [OCT 8637];[P010182],Coordination and support services,199329,paid,incoming,2022,2022-03-08
COL,247523,"Germany, Government of",Germany,Office for the Coordination of Humanitarian Affairs,Colombia,Colombia - OCHA Office [OCT 8683];[N/A],Coordination and support services,337079,paid,incoming,2022,2022-03-02
COL,247742,"United States of America, Government of",United States,,Colombia,Colombia/CE (IDPs) Anticipated Obligations to Date	(USAID/BHA),,500000,commitment,incoming,2022,2022-03-08
COL,247743,"United States of America, Government of",United States,,Colombia,South America/Staff Support:	Colombia	Program Support	(USAID/BHA),,28985,commitment,incoming,2022,2022-03-08
COL,248804,"Colombia, Government of",Colombia,United Nations High Commissioner for Refugees,"Moldova, Republic of",Ukraine Crisis 2022,,100000,paid,outgoing,2022,2022-03-25
COL,249584,"Sweden, Government of",Sweden,United Nations Children's Fund,Colombia,Humanitarian support 2022,,1078632,commitment,incoming,2022,2022-02-25
COL,249677,"United States of America, Government of",United States,Office for the Coordination of Humanitarian Affairs,Colombia,Colombia - OCHA Office  [OCT 10122];[20BHA22IO00073],Coordination and support services,500000,commitment,incoming,2022,2022-04-06
COL,249976,"Sweden, Government of",Sweden,International Rescue Committee,Colombia,Humanitarian support 2022,,822284,commitment,incoming,2022,2022-03-16
COL,250107,Central Emergency Response Fund,,United Nations Population Fund,Colombia,"Access to life-saving sexual and reproductive health services and access to services for survivors of Gender Based Violence for vulnerable, ethnic populations",,0,paid,incoming,2022,2020-11-20
COL,250253,"Sweden, Government of",Sweden,United Nations High Commissioner for Refugees,Colombia,"Humanitarian support 2022
Colombia	Towards HRP",Protection,226513,paid,incoming,2022,2022-02-23
COL,250271,"Sweden, Government of",Sweden,Norwegian Refugee Council,Colombia,Humanitarian support 2022,,-31254,commitment,incoming,2022,2022-03-30
COL,250534,"Switzerland, Government of",Switzerland,International Committee of the Red Cross,Colombia,Colombia: ICRC Operations Appeals 2022 Allocation 2022. Protection,Protection,2155172,paid,incoming,2022,2022-02-28
COL,250585,"Sweden, Government of",Sweden,International Committee of the Red Cross,Colombia,Humanitarian support to ICRC:s field operations 2022.,,2055710,commitment,incoming,2022,2022-03-24
COL,250744,"Sweden, Government of",Sweden,Save the Children,Colombia,Humanitarian support 2022,,822284,commitment,incoming,2022,2022-03-30
COL,250746,"Sweden, Government of",Sweden,Oxfam GB,Colombia,Humanitarian and protection support 2022,Protection,822284,commitment,incoming,2022,2022-03-17
COL,250755,"Sweden, Government of",Sweden,Danish Refugee Council,Colombia,Humanitarian support 2022,,124967,commitment,incoming,2022,2022-03-28
COL,250758,"Sweden, Government of",Sweden,Action Contre la Faim - Action Against Hunger International,Colombia,Humanitarian support 2022,,822284,commitment,incoming,2022,2022-03-27
COL,250802,"United States of America, Government of",United States,Office for the Coordination of Humanitarian Affairs,Colombia,Colombia - OCHA Office [OCT 10485];[20BHA22IO00073],Coordination and support services,500000,commitment,incoming,2022,2022-04-14
COL,250988,"Canada, Government of",Canada,International Labour Organization,Ecuador,Regional	Supporting employability and labour market integration of Venezuelans in Latin America	integration,Early Recovery,36779,paid,incoming,2022,2021-03-25
COL,250998,International Labour Organization,Ecuador,International Labour Organization,Global,Joint ILO & UNHCR Technical Officer – Social Health Protection for Refugees and Host Communities,,52471,paid,outgoing,2021,2021-07-07
COL,251213,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,Colombia,Protection and humanitarian assistance to recently displaced people and confined communities in Colombia,,-1,paid,incoming,2021,2021-06-01
COL,251386,Central Emergency Response Fund,,World Health Organization,Colombia,"Increasing life-saving health services in communities affected by conflict in Choco and Valle del Cauca (Buenaventura), Colombia",,0,paid,incoming,2022,2022-05-13
COL,251387,Central Emergency Response Fund,,Pan-American Health Organization (World Health Organization),Colombia,"Increasing life-saving health services in communities affected by conflict in Choco and Valle del Cauca (Buenaventura), Colombia",Health,890000,paid,incoming,2022,2022-05-13
COL,251388,Central Emergency Response Fund,,World Food Programme,Colombia,Providing life-saving food assistance and restore food security of vulnerable communities affected by multiple crisis including internal violence in the Department of Chocó.,,0,paid,incoming,2022,2022-05-10
COL,251389,Central Emergency Response Fund,,World Food Programme,Colombia,Providing life-saving food assistance and restore food security of vulnerable communities affected by multiple crisis including internal violence in the Department of Chocó.,Food Security,222000,paid,incoming,2022,2022-05-10
COL,251390,Central Emergency Response Fund,,World Food Programme,Colombia,Providing life-saving food assistance and restore food security of vulnerable communities affected by multiple crisis including internal violence in the Department of Chocó.,Food Security,888002,paid,incoming,2022,2022-05-10
COL,251396,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,Colombia,"Providing primary health, mental health, protection and education services to populations affected by armed conflict and Venezuelan border crisis in Catatumbo Region, Norte de Santander and Arauca  Colombia",,433118,commitment,incoming,2022,2022-05-03
COL,251397,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,Colombia,"Providing primary health, mental health, protection and education services to populations affected by armed conflict and Venezuelan border crisis in Catatumbo Region, Norte de Santander and Arauca  Colombia",,519737,commitment,incoming,2023,2022-05-03
